city,country,lat,long,state
Seattle,US,47.614027,-122.315733,WA
Seattle,US,47.688575,-122.355137,WA
Seattle,US,47.62298576,-122.3302102,WA
Seattle,US,47.613716,-122.316998,WA
Seattle,US,47.661569,-122.313111,WA
Seattle,US,47.624196,-122.306919,WA
Seattle,US,47.650921,-122.320684,WA
Seattle,US,47.6495629,-122.3496733,WA
Seattle,US,47.607633,-122.332449,WA
Seattle,US,47.650921,-122.320684,WA
Seattle,US,47.59934,-122.31805,WA
Seattle,US,47.664788,-122.31765,WA
Seattle,US,47.668535,-122.298767,WA
Seattle,US,47.612708,-122.303912,WA
Seattle,US,47.622467,-122.32092,WA
Seattle,US,47.60172,-122.331736,WA
Seattle,US,47.66387,-122.31307,WA
Seattle,US,47.660471,-122.336556,WA
Seattle,US,47.61478843,-122.3126122,WA
Seattle,US,47.6495629,-122.3496733,WA
Seattle,US,47.6725849,-122.3543847,WA
Seattle,US,47.623889,-122.355529,WA
Seattle,US,47.681716,-122.290243,WA
Seattle,US,47.6679932,-122.3836873,WA
Seattle,US,47.614521,-122.314435,WA
Seattle,US,47.6221,-122.321061,WA
Seattle,US,47.62141,-122.31267,WA
Seattle,US,47.62306102,-122.336918,WA
Seattle,US,47.613716,-122.316998,WA
Seattle,US,47.62026129,-122.3207112,WA
Seattle,US,47.597519,-122.326924,WA
Seattle,US,47.6090457,-122.3340697,WA
Seattle,US,47.624632,-122.321096,WA
Seattle,US,47.6612,-122.3336102,WA
Seattle,US,47.6678,-122.31304,WA
Seattle,US,47.538216,-122.2815,WA
Seattle,US,47.620018,-122.3209,WA
Seattle,US,47.597534,-122.3277,WA
Seattle,US,47.615856,-122.353282,WA
Seattle,US,47.620113,-122.3209,WA
Seattle,US,47.612934,-122.30465,WA
Seattle,US,47.66138,-122.33847,WA
Seattle,US,47.627483,-122.307572,WA
Seattle,US,47.66387,-122.31307,WA
Seattle,US,47.5989466,-122.3315909,WA
Seattle,US,47.6134251,-122.3142457,WA
Seattle,US,47.68059,-122.32475,WA
Seattle,US,47.605623,-122.334084,WA
Seattle,US,47.619709,-122.335249,WA
Seattle,US,47.6616,-122.3348424,WA
Seattle,US,47.667655,-122.312699,WA
Seattle,US,47.620113,-122.3209,WA
Seattle,US,47.612934,-122.30465,WA
Seattle,US,47.675886,-122.317499,WA
Seattle,US,47.613716,-122.316998,WA
Seattle,US,47.613875,-122.317876,WA
Seattle,US,47.599217,-122.314132,WA
Seattle,US,47.638634,-122.35695,WA
Seattle,US,47.690622,-122.360744,WA
Seattle,US,47.656933,-122.31439,WA
Seattle,US,47.606213,-122.33379,WA
Seattle,US,47.611683,-122.33308,WA
Seattle,US,47.624087,-122.355371,WA
Seattle,US,47.601738,-122.334763,WA
Seattle,US,47.678404,-122.3274354,WA
Seattle,US,47.6759896,-122.3186294,WA
Seattle,US,47.579251,-122.41013,WA
Seattle,US,47.66126,-122.331237,WA
Seattle,US,47.691812,-122.355103,WA
Seattle,US,47.605428,-122.334141,WA
Seattle,US,47.5989466,-122.3315909,WA
Seattle,US,47.441819,-122.295871,WA
Seattle,US,47.660102,-122.313148,WA
Seattle,US,47.61393681,-122.3163781,WA
Seattle,US,47.5984,-122.324769,WA
Seattle,US,47.5985,-122.324,WA
Seattle,US,47.66869,-122.38686,WA
Seattle,US,47.605627,-122.334013,WA
Seattle,US,47.581917,-122.335157,WA
Seattle,US,47.66618,-122.382477,WA
Seattle,US,47.65648486,-122.3116493,WA
Seattle,US,47.609758,-122.316626,WA
Seattle,US,47.6513353,-122.3499448,WA
Seattle,US,47.54588,-122.38721,WA
Seattle,US,47.596563,-122.322454,WA
Seattle,US,47.675846,-122.316287,WA
Seattle,US,47.625569,-122.349571,WA
Seattle,US,47.6667952,-122.383726,WA
Seattle,US,47.6515418,-122.3525402,WA
Seattle,US,47.668026,-122.31295,WA
Seattle,US,47.667655,-122.312699,WA
Seattle,US,47.68095244,-122.3249489,WA
Seattle,US,47.6678,-122.31304,WA
Seattle,US,47.6134251,-122.3142457,WA
Seattle,US,47.6513353,-122.3499448,WA
Seattle,US,47.621376,-122.3509293,WA
Seattle,US,47.599208,-122.314556,WA
Seattle,US,47.66618,-122.382477,WA
Seattle,US,47.67589,-122.31739,WA
Seattle,US,37.689683,-121.032552,WA
Seattle,US,47.65162,-122.314316,WA
Seattle,US,47.708973,-122.301056,WA
Seattle,US,47.553226,-122.321222,WA
Seattle,US,47.609485,-122.3390862,WA
Seattle,US,37.689683,-121.032552,WA
Seattle,US,47.61393681,-122.3163781,WA
Seattle,US,47.521884,-122.387838,WA
Seattle,US,47.624196,-122.306919,WA
Seattle,US,47.61991,-122.32219,WA
Seattle,US,47.681866,-122.355285,WA
Seattle,US,47.59921,-122.31802,WA
Seattle,US,47.708532,-122.324664,WA
Sebastian,US,25.742827,-80.254701,FL
Sebastopol,US,38.378834,-122.79717,CA
Sebastopol,US,38.393673,-122.818504,CA
Sebastopol,US,38.40364724,-122.8244789,CA
Sebastopol,US,38.39967,-122.82337,CA
Sebastopol,US,38.405227,-122.830189,CA
Sebastopol,US,38.393673,-122.818504,CA
Sebastopol,US,38.40364724,-122.8244789,CA
Sebastopol,US,38.40259,-122.82083,CA
Sebring,US,27.476473,-81.473772,FL
Secaucus,US,40.78842671,-74.04331473,NJ
Sedona,US,34.77396,-111.76375,AZ
Sedona,US,34.870155,-111.76109,AZ
Sedona,US,34.863953,-111.79035,AZ
Sedona,US,34.8627,-111.78422,AZ
Sedona,US,34.774914,-111.7642,AZ
Sedona,US,34.78976,-111.76334,AZ
Sedona,US,34.86344,-111.78494,AZ
Sedona,US,34.863796,-111.78931,AZ
Sedona,US,34.86349,-111.78308,AZ
Sedona,US,34.78976,-111.76334,AZ
Sedona,US,34.862816,-111.7884,AZ
Sedona,US,34.78976,-111.76334,AZ
Sedona,US,34.863796,-111.78931,AZ
Sedona,US,34.787292,-111.76382,AZ
Sedona,US,34.7749,-111.763921,AZ
Sedona,US,34.86405,-111.79369,AZ
Sedona,US,34.862823,-111.80078,AZ
Sedona,US,34.863796,-111.78931,AZ
Sedona,US,34.86302,-111.80739,AZ
Sedona,US,34.862895,-111.800808,AZ
Sedona,US,34.86282,-111.78468,AZ
Sedona,US,34.86289,-111.76337,AZ
Sedona,US,34.869667,-111.76117,AZ
Sedona,US,34.910183,-111.728775,AZ
Sedona,US,34.86344,-111.78494,AZ
Sedro Woolley,US,48.503326,-122.23686,WA
Seguin,US,29.568731,-97.94904,TX
Seguin,US,29.568731,-97.94904,TX
Selinsgrove,US,40.799018,-76.86219692,PA
Selinsgrove,US,40.799038,-76.86206,PA
Selma,US,29.5759315,-98.3253326,TX
Selman City,US,32.195228,-94.981865,TX
Selman City,US,32.195228,-94.981865,TX
Seminole,US,35.235,-96.670395,OK
Seminole,US,32.698753,-102.713509,TX
Seminole,US,35.2437286,-96.6709933,OK
Seminole,US,32.698753,-102.713509,TX
Sequim,US,48.079918,-123.10208,WA
Sequim,US,48.07815,-123.10274,WA
Sequim,US,48.068462,-123.10324,WA
Sequim,US,48.068462,-123.10324,WA
Sergeant Bluff,US,42.398937,-96.35146,IA
Sevierville,US,35.76543,-83.62153,TN
Sevierville,US,35.76498,-83.62102,TN
Seville,US,41.026263,-81.864099,OH
Seville,US,41.0244853,-81.8634954,OH
Sewanee,US,35.19504,-85.91807,TN
Seward,US,60.101994,-149.44005,AK
Seward,US,60.10214,-149.44048,AK
Seward,US,60.10214,-149.44048,AK
Seward,US,60.10214,-149.44048,AK
Seward,US,60.10214,-149.44048,AK
Seward,US,60.152035,-149.4222,AK
Seward,US,60.103992,-149.44218,AK
Seward,US,60.10214,-149.44048,AK
Seward,US,60.10214,-149.44048,AK
Seward,US,60.10214,-149.44048,AK
Seymour,US,37.174911,-92.854993,MO
Shakopee,US,44.77702,-93.41543,MN
Sharon Springs,US,42.793995,-74.617905,NY
Shawnee,US,39.011488,-94.723763,KS
Shelburne,US,44.38097,-73.227005,VT
Shelburne Falls,US,42.603764,-72.739944,MA
Shelburne Falls,US,42.603764,-72.739944,MA
Shelby,US,40.881538,-82.662892,OH
Sheldon,US,43.18592,-95.854225,IA
Sheldon,US,43.18592,-95.854225,IA
Sheldon,US,43.18592,-95.854225,IA
Shelter Island,US,41.068196,-72.338494,NY
Shelton,US,47.276238,-122.966442,WA
Shelton,US,47.276238,-122.966442,WA
Shenandoah,US,30.1836,-95.451355,TX
Shenandoah,US,30.18818,-95.45237,TX
Shenandoah,US,40.734776,-95.331161,IA
Shepherdstown,US,39.43111304,-77.80641887,WV
Shepherdstown,US,39.43054,-77.80617,WV
Shepherdstown,US,39.431328,-77.803535,WV
Shepherdstown,US,39.43111,-77.80646,WV
Shepherdstown,US,39.43111304,-77.80641887,WV
Sheridan,US,44.791567,-106.949363,WY
Sheridan,US,34.315254,-92.397067,AR
Sheridan,US,34.30484,-92.401555,AR
Sherman,US,33.617732,-96.610395,TX
Sherman Oaks,US,34.150391,-118.446939,CA
Sherman Oaks,US,34.172115,-118.439316,CA
Sherman Oaks,US,34.151365,-118.451428,CA
Sherman Oaks,US,34.15148553,-118.4474129,CA
Sherman Oaks,US,34.151291,-118.452271,CA
Sherman Oaks,US,34.14739,-118.428814,CA
Sherman Oaks,US,34.1547088,-118.4486705,CA
Sherman Oaks,US,34.150391,-118.446939,CA
Sherman Oaks,US,34.15581,-118.467371,CA
Sherman Oaks,US,34.150391,-118.446939,CA
Sherman Oaks,US,34.151291,-118.452271,CA
Sherman Oaks,US,34.14739,-118.428814,CA
Shermanoaks,US,34.165476,-118.4487,CA
Shermanoaks,US,34.151547,-118.451409,CA
Shermanoaks,US,34.151547,-118.451409,CA
Shermanoaks,US,34.165476,-118.4487,CA
Sherwood,US,45.3565074,-122.840098,OR
Sherwood,US,39.915437,-83.758689,OH
Shiner,US,29.434427,-97.17693,TX
Shiner,US,29.430481,-97.16893,TX
Shingle Springs,US,38.662037,-120.935745,CA
Shinnston,US,39.395977,-80.29705,WV
Ship Bottom,US,39.65112,-74.17458,NJ
Ship Bottom,US,39.65112,-74.17458,NJ
Ship Bottom,US,39.58617,-74.22691,NJ
Shirley,US,35.59788,-92.309289,AR
Shoreline,US,47.772873,-122.346334,WA
Shoreline,US,47.7400575,-122.3453284,WA
Shoreline,US,47.7762376,-122.3117777,WA
Shoreline,US,47.7400575,-122.3453284,WA
Show Low,US,34.25593,-110.02419,AZ
Show Low,US,34.25593,-110.02419,AZ
Shreveport,US,32.528593,-93.75666,LA
Shreveport,US,32.45175,-93.74624,LA
Shreveport,US,32.400673,-93.70959,LA
Shreveport,US,32.52955,-93.76306,LA
Shreveport,US,32.4799,-93.72218,LA
Shreveport,US,32.4799,-93.72218,LA
Shreveport,US,32.53443437,-93.77348131,LA
Shreveport,US,32.5607,-93.78501,LA
Shreveport,US,32.43371665,-93.71235967,LA
Shreveport,US,32.455967,-93.74605,LA
Shreveport,US,32.455967,-93.74605,LA
Shrewsbury,US,40.33167,-74.07402,NJ
Shrewsbury,US,42.27713,-71.73754,MA
Shrewsbury,US,40.33711283,-74.06321076,NJ
Shrewsbury,US,42.27713,-71.73754,MA
Sidman,US,40.31419,-78.74756,PA
Sidney,US,47.7087332,-104.161216,MT
Sierra Vista,US,31.542316,-110.257344,AZ
Sierra Vista,US,31.554653,-110.29509,AZ
Sierra Vista,US,31.503199,-110.25733,AZ
Siesta Key,US,27.250397,-82.533676,FL
Siesta Key,US,27.276936,-82.56356,FL
Siesta Key,US,27.274538,-82.564064,FL
Signal Mountain,US,35.13968,-85.32837,TN
Sigourney,US,41.336857,-92.20908,IA
Sikeston,US,36.86945,-89.61172,MO
Sikeston,US,36.87413108,-89.57771605,MO
Silver City,US,32.772602,-108.27608,NM
Silver City,US,32.76987,-108.27649,NM
Silver City,US,32.7726,-108.27608,NM
Silver City,US,32.77277737,-108.2762295,NM
Silver City,US,32.771104,-108.2772374,NM
Silver City,US,32.772125,-108.2768,NM
Silver Spring,US,38.9961825,-77.0264624,MD
Silver Spring,US,38.997917,-77.02848,MD
Silver Spring,US,39.10375,-77.07619,MD
Silver Spring,US,38.9901657,-77.0257339,MD
Silver Spring,US,38.9951538,-77.0268273,MD
Silver Spring,US,38.996548,-77.0257,MD
Silver Spring,US,38.9951538,-77.0268273,MD
Silver Spring,US,38.9961395,-77.0267715,MD
Silver Spring,US,38.993767,-77.02554,MD
Silver Spring,US,38.9939833,-77.0254487,MD
Silver Spring,US,38.996597,-77.02601,MD
Silver Spring,US,38.9939833,-77.0254487,MD
Silver Spring,US,39.041466,-77.048706,MD
Silver Springs,US,39.415134,-119.225204,NV
Silverdale,US,47.65054,-122.69085,WA
Silverdale,US,47.660076,-122.69382,WA
Silverdale,US,47.64705,-122.69393,WA
Silverdale,US,47.65697,-122.686674,WA
Silverdale,US,47.651314,-122.683075,WA
Silverdale,US,47.65697,-122.686674,WA
Silverdale,US,47.650521,-122.678924,WA
Silverthorne,US,39.6411707,-106.0775956,CO
Silverton,US,37.809762,-107.664812,CO
Simi Valley,US,34.28387441,-118.719194,CA
Simi Valley,US,34.28424493,-118.7717342,CA
Simivalley,US,34.282765,-118.717809,CA
Sioux City,US,42.446576,-96.344429,IA
Sioux City,US,42.446576,-96.344429,IA
Sioux City,US,42.505335,-96.416618,IA
Sioux City,US,42.514258,-96.416867,IA
Sioux City,US,42.445624,-96.340237,IA
Sioux Falls,US,43.514824,-96.76959,SD
Sioux Falls,US,43.52174757,-96.73348343,SD
Sioux Falls,US,43.514824,-96.76959,SD
Sioux Falls,US,43.51481,-96.776769,SD
Sioux Falls,US,43.5575257,-96.7574857,SD
Sioux Falls,US,43.548251,-96.72236681,SD
Sioux Falls,US,43.55625159,-96.73406883,SD
Siouxcity,US,42.43525836,-96.36619719,IA
Siouxcity,US,42.43525836,-96.36619719,IA
Siouxfalls,US,43.514395,-96.748274,SD
Siouxfalls,US,43.514395,-96.748274,SD
Skagway,US,59.45549,-135.31549,AK
Skokie,US,42.026192,-87.751236,IL
Skokie,US,42.040811,-87.714446,IL
Skokie,US,42.02626705,-87.751146,IL
Skokie,US,42.032512,-87.747329,IL
Skokie,US,42.02626705,-87.751146,IL
Skokie,US,42.026146,-87.730185,IL
Skowhegan,US,44.765053,-69.71932,ME
Slatyfork,US,38.38261,-80.00379,WV
Slidell,US,30.294085,-89.76652,LA
Slidell,US,30.317285,-89.825839,LA
Slidell,US,30.30261752,-89.8222357,LA
Sligo,US,41.1083,-79.4898,PA
Sloan,US,42.40031,-96.362875,IA
Smethport,US,41.809517,-78.447174,PA
Smithfield,US,35.510193,-78.34693,NC
Smithfield,US,35.50279,-78.35034,NC
Smithfield,US,35.51063,-78.346344,NC
Smithfield,US,35.502487,-78.350006,NC
Smithfield,US,35.50279,-78.35034,NC
Smithfield,US,35.502487,-78.350006,NC
Smyrna,US,35.97861,-86.56226,TN
Smyrna,US,33.885387,-84.47753,GA
Smyrna,US,35.97861,-86.56226,TN
Smyrna,US,33.8853136,-84.4767976,GA
Smyrna Mills,US,46.133472,-68.17495,ME
Snellville,US,33.876984,-84.012784,GA
Snohomish,US,47.91137047,-122.0953389,WA
Snoqualmie,US,47.52906,-121.872239,WA
Snowbird,US,40.581894,-111.655205,UT
Snowbird,US,40.581894,-111.655205,UT
Snowflake,US,34.504944,-110.07906,AZ
Snowflake,US,34.5051227,-110.0787142,AZ
Socorro,US,34.065235,-106.892456,NM
Solana Beach,US,32.997279,-117.273795,CA
Solana Beach,US,32.980885,-117.26058,CA
Solanabeach,US,32.991392,-117.272758,CA
Solomons,US,38.32438,-76.461044,MD
Solon,US,41.39191,-81.44186,OH
Solon,US,41.39375203,-81.44509069,OH
Solon,US,41.39191,-81.44186,OH
Solon,US,41.42409759,-81.47649565,OH
Somerset,US,40.494778,-74.46346,NJ
Somerset,US,40.494778,-74.46346,NJ
Somerset,US,40.494778,-74.46346,NJ
Somerset,US,40.494778,-74.46346,NJ
Somerset,US,40.494778,-74.46346,NJ
Somerville,US,42.382313,-71.102516,MA
Somerville,US,42.39542788,-71.12195248,MA
Somerville,US,42.403102,-71.12701835,MA
Somerville,US,42.396008,-71.12226,MA
Somerville,US,42.39617,-71.12196,MA
Somerville,US,42.379381,-71.0944606,MA
Somerville,US,35.241167,-89.3382048,TN
Somerville,US,42.394453,-71.1210676,MA
Somerville,US,42.37956,-71.09535,MA
Somerville,US,42.396008,-71.12226,MA
Somerville,US,42.3998,-71.11187,MA
Somerville,US,40.569645,-74.61659,NJ
Somerville,US,42.38827,-71.084885,MA
Sonoita,US,31.67959,-110.65342,AZ
Sonoma,US,38.290117,-122.458136,CA
Sonora,US,37.975914,-120.364914,CA
Sonora,US,37.98467583,-120.3827924,CA
Sonora,US,37.975746,-120.36362,CA
Sophia,US,37.728313,-81.242126,WV
Sour Lake,US,30.143468,-94.403867,TX
Sour Lake,US,30.15063,-94.31448,TX
Southampton,US,40.169628,-75.045211,PA
Southampton,US,40.883616,-72.39031267,NY
Southampton,US,40.175746,-75.043152,PA
Southampton,US,40.175724,-75.04315,PA
Southampton,US,40.1750946,-75.0431213,PA
Southaven,US,34.96276,-89.985667,MS
Southaven,US,34.96272,-89.9858,MS
Southaven,US,34.933567,-90.009636,MS
Southaven,US,34.9548105,-89.9899006,MS
Southbridge,US,42.077618,-72.03875,MA
Southbridge,US,42.077618,-72.03875,MA
Southern Pines,US,35.174435,-79.392296,NC
Southern Pines,US,35.174507,-79.390544,NC
Southern Pines,US,35.174507,-79.390544,NC
Southfield,US,42.501571,-83.31049,MI
Southfield,US,42.502132,-83.311195,MI
Southfield,US,42.50147,-83.28659,MI
Southfield,US,42.48189926,-83.24156087,MI
Southfield,US,42.48189926,-83.24156087,MI
Southfield,US,42.48148,-83.26112,MI
Southfield,US,42.504948,-83.3162,MI
Southfield,US,42.45760501,-83.27718099,MI
Southfield,US,42.473954,-83.203307,MI
Southfield,US,42.476879,-83.246769,MI
Southgate,US,42.197067,-83.213274,MI
Southgate,US,42.1993065,-83.1898134,MI
Southington,US,41.64951,-72.87052,CT
Southington,US,41.64951,-72.87052,CT
Southlake,US,32.939716,-97.134766,TX
Southlake,US,32.93867,-97.10715,TX
Southlake,US,32.94223,-97.1092,TX
Southlake,US,32.94126204,-97.13196002,TX
Southlake,US,32.94126204,-97.13196002,TX
Southlaketahoe,US,38.90786,-120.000635,CA
Southlaketahoe,US,38.942212,-119.977325,CA
Southlaketahoe,US,38.90786,-120.000635,CA
Southlaketahoe,US,38.942212,-119.977325,CA
Southorange,US,40.747965,-74.244455,NJ
Southorange,US,40.747965,-74.244455,NJ
Spartanburg,US,34.9703,-81.9296,SC
Spartanburg,US,34.95158,-81.928465,SC
Spartanburg,US,34.95158,-81.928465,SC
Spartanburg,US,34.96742341,-81.89018787,SC
Spartanburg,US,34.9703,-81.9296,SC
Spearfish,US,44.48602,-103.85783,SD
Spearfish,US,44.49112,-103.85925,SD
Spearman,US,36.211544,-101.207039,TX
Spencer,US,43.14294,-95.144775,IA
Spokane,US,47.675862,-117.219141,WA
Spokane,US,47.74915,-117.40227,WA
Spokane,US,47.675862,-117.219141,WA
Spokane,US,47.757128,-117.394722,WA
Spokane,US,47.65947,-117.412346,WA
Spokane,US,47.682008,-117.27816,WA
Spokane,US,47.6593,-117.421,WA
Spokane,US,47.669373,-117.41733,WA
Spokane,US,47.659305,-117.412376,WA
Spokane,US,47.675862,-117.219141,WA
Spokane,US,47.65644,-117.44669,WA
Spokane,US,47.6595226,-117.4209627,WA
Spokane,US,47.757128,-117.394722,WA
Spokane,US,47.6570571,-117.2332899,WA
Spokane,US,47.675781,-117.20549,WA
Spring,US,30.116901,-95.440501,TX
Spring,US,30.020866,-95.524098,TX
Spring,US,30.03766,-95.486556,TX
Spring,US,30.116901,-95.440501,TX
Spring,US,30.020866,-95.524098,TX
Spring,US,30.0437401,-95.4305992,TX
Spring,US,30.071004,-95.484388,TX
Spring,US,30.166081,-95.454372,TX
Spring,US,30.162153,-95.460493,TX
Spring Arbor,US,42.208885,-84.53802,MI
Spring City,US,35.685878,-84.865314,TN
Spring Hill,US,35.775272,-86.918556,TN
Spring House,US,40.179401,-75.225847,PA
Spring Lake,US,35.17043,-78.972602,NC
Spring Lake,US,35.17177,-78.97456,NC
Spring Lake Park,US,45.124374,-93.23572,MN
Spring Valley,US,41.113433,-74.044392,NY
Spring Valley,US,41.113433,-74.044392,NY
Springboro,US,39.559055,-84.24106,OH
Springdale,US,37.197783,-112.991332,UT
Springdale,US,37.19080507,-112.9946111,UT
Springdale,US,37.188557,-113.000114,UT
Springdale,US,36.1751084,-94.168974,AR
Springdale,US,36.177985,-94.205766,AR
Springdale,US,36.1751084,-94.168974,AR
Springdale,US,37.18907841,-113.0002419,UT
Springdale,US,37.18787,-113.00045,UT
Springdale,US,37.19821,-112.991356,UT
Springdale,US,37.19821,-112.991356,UT
Springer,US,36.364852,-104.59575,NM
Springer,US,36.364852,-104.59575,NM
Springfield,US,42.104633,-72.59468,MA
Springfield,US,37.229552,-93.290801,MO
Springfield,US,37.29417,-93.298607,MO
Springfield,US,44.05398941,44.05398941,OR
Springfield,US,37.206734,-93.28411,MO
Springfield,US,37.29417,-93.298607,MO
Springfield,US,44.04608581,-123.023045,OR
Springfield,US,37.19894,-93.26204,MO
Springfield,US,39.940929,-83.83759,OH
Springfield,US,44.05766,-123.00109,OR
Springfield,US,37.13869,-93.27203,MO
Springfield,US,38.772002,-77.175448,VA
Springfield,US,37.18052,-93.23231,MO
Springfield,US,37.206734,-93.28411,MO
Springfield,US,37.13868,-93.27203,MO
Springfield,US,37.159369,-93.263781,MO
Springfield,US,44.04516983,44.04516983,OR
Springfield,US,37.18255948,-93.295902,MO
Springfield,US,37.685856,-85.221634,KY
Springfield,US,37.242808,-93.260577,MO
Springfield,US,37.13859,-93.283586,MO
Springfield,US,37.14777,-93.29587,MO
Springfield,US,37.182216,-93.29311,MO
Springfield,US,37.19894,-93.26204,MO
Springfield,US,42.104633,-72.59468,MA
Springfield,US,32.528118,-81.456116,GA
Springfield,US,44.08200542,-123.0427122,OR
Springfield,US,38.777909,-77.172331,VA
Springfield,US,38.772738,-77.179401,VA
Springfield,US,38.772002,-77.175448,VA
Springfield,US,37.18052,-93.23231,MO
Springvale,US,43.46481,-70.79639,ME
St Ann,US,38.732669,-90.389325,MO
St Ann,US,38.725515,-90.377544,MO
St Ann,US,38.732669,-90.389325,MO
St Charles,US,38.7790417,-90.5089864,MO
St Charles,US,38.7790417,-90.5089864,MO
St Cloud,US,28.25408,-81.3177,FL
St Joseph,US,45.558851,-94.272524,MN
St Joseph,US,39.763266,-94.803837,MO
St Louis,US,38.645242,-90.261597,MO
St Louis,US,38.581699,-90.320781,MO
St Louis,US,38.6550482,-90.2955939,MO
St Louis,US,38.749087,-90.255277,MO
St Louis,US,38.60268531,-90.24281502,MO
St Louis,US,38.599105,-90.243109,MO
St Louis,US,38.6249832,-90.1879459,MO
St Louis,US,38.648235,-90.278338,MO
St Louis,US,38.632315,-90.208457,MO
St Louis,US,38.5753919,-90.2547318,MO
St Louis,US,38.60318858,-90.26142424,MO
St Louis,US,38.5559,-90.3911,MO
St Louis,US,38.60013638,-90.24279356,MO
St Louis,US,38.6812768,-90.4921293,MO
St Louis,US,38.538624,-90.297815,MO
St Louis,US,38.698996,-90.288896,MO
St Louis,US,38.749087,-90.255277,MO
St Louis,US,38.6249832,-90.1879459,MO
St Louis,US,38.640645,-90.262161,MO
St Louis,US,38.6550482,-90.2955939,MO
St Louis,US,38.600376,-90.24301,MO
St Louis,US,38.64187095,-90.27919298,MO
St Louis,US,38.5753919,-90.2547318,MO
St Louis,US,38.6249832,-90.1879459,MO
St Louis,US,38.6249832,-90.1879459,MO
St Louis,US,38.616462,-90.211399,MO
St Louis,US,38.632315,-90.208457,MO
St Paul,US,44.964304,-93.198015,MN
St Paul,US,44.951511,-93.011197,MN
St Paul,US,45.016873,-93.021516,MN
St Paul,US,44.94828,-93.091852,MN
St Paul,US,44.731651,-93.200251,MN
St Paul,US,44.952797,-92.968886,MN
St Peters,US,38.7959792,-90.5747535,MO
St Peters,US,38.7805057,-90.6246813,MO
St Peters,US,38.7958304,-90.5739592,MO
St Petersburg,US,27.793678,-82.73026,FL
St. Augustine,US,29.89086275,-81.32757403,FL
St. Augustine,US,29.89086275,-81.32757403,FL
St. Clair Shores,US,42.46614148,-82.89679925,MI
St. George,US,37.1178,-113.544624,UT
St. George,US,37.122616,-113.53328,UT
St. Louis,US,38.618131,-90.274447,MO
St. Louis,US,38.598907,-90.242516,MO
St. Louis,US,38.616101,-90.211703,MO
St. Louis,US,38.644839,-90.26164,MO
St. Louis,US,38.656397,-90.308129,MO
St. Louis,US,38.637055,-90.231105,MO
St. Louis,US,38.618131,-90.274447,MO
St. Louis,US,38.625975,-90.416855,MO
St. Marys,US,30.75668,-81.59583,GA
St. Marys,US,30.75668,-81.59583,GA
St. Marys,US,30.75668,-81.59583,GA
St. Pete Beach,US,27.74222,-82.749306,FL
St. Petersburg,US,27.82619,-82.67966,FL
Stafford,US,38.47166724,-77.41056904,VA
Stafford,US,29.635817,-95.586276,TX
Stamford,US,41.057014,-73.529232,CT
Stamford,US,41.0531466,-73.54163764,CT
Stamford,US,41.053272,-73.53938,CT
Stamford,US,41.0948,-73.53185,CT
Stamford,US,41.104645,-73.548416,CT
Stamford,US,41.038314,-73.525035,CT
Stamford,US,41.051327,-73.53656,CT
Stamford,US,41.057014,-73.529232,CT
Standish,US,43.977905,-83.96037,MI
Stanford,US,37.43298,-122.17049,CA
Stanton,US,32.125232,-101.801632,TX
Stanwood,US,48.240124,-122.36664,WA
Stanwood,US,48.242393,-122.351272,WA
Stanwood,US,48.240124,-122.36664,WA
State College,US,40.787205,-77.87109,PA
State College,US,40.786613,-77.87144,PA
State College,US,40.76068,-77.877975,PA
State College,US,40.809956,-77.91201,PA
State College,US,40.786613,-77.87144,PA
Staten Island,US,40.60404,-74.1751929,NY
Staten Island,US,40.60404,-74.1751929,NY
Statesboro,US,32.41641,-81.77098,GA
Statesboro,US,32.409438,-81.77611,GA
Staunton,US,38.14951722,-79.07279849,VA
Staunton,US,38.12607,-79.06702,VA
Staunton,US,38.14934865,-79.07145399,VA
Staunton,US,38.149094,-79.071526,VA
Stayton,US,44.8097457,-122.8140158,OR
Stayton,US,44.8097457,-122.8140158,OR
Steamboat Springs,US,40.460864,-106.821033,CO
Steamboat Springs,US,40.482967,-106.82992,CO
Steamboat Springs,US,40.48,-106.83,CO
Steamboat Springs,US,40.485647,-106.83602,CO
Steamboat Springs,US,40.486,-106.83441,CO
Stephenville,US,32.2070711,-98.2235269,TX
Stephenville,US,32.2070711,-98.2235269,TX
Stephenville,US,32.2070711,-98.2235269,TX
Sterling,US,39.029476,-77.424537,VA
Sterling,US,39.0297881,-77.4253551,VA
Sterling,US,39.03404,-77.39832,VA
Sterling Heights,US,42.551672,-83.010173,MI
Sterling Heights,US,42.556254,-83.02888,MI
Sterling Heights,US,42.57760765,-83.0295825,MI
Sterling Heights,US,42.535392,-83.069795,MI
Sterling Heights,US,42.622597,-82.985693,MI
Steuben,US,44.460789,-67.934173,ME
Steuben,US,44.460789,-67.934173,ME
Steuben,US,44.460789,-67.934173,ME
Stevens Point,US,44.50249,-89.50974,WI
Stevens Point,US,44.522222,-89.4698,WI
Stevens Point,US,44.5323,-89.5745,WI
Stevens Point,US,44.50249,-89.50974,WI
Stevens Point,US,44.5337,-89.574881,WI
Stevens Point,US,44.52333609,-89.58337239,WI
Stevens Point,US,44.522526,-89.585014,WI
Stevens Point,US,44.5323,-89.5745,WI
Stillwater,US,36.113625,-97.0589,OK
Stillwater,US,45.0363,-92.8254,MN
Stillwater,US,36.133578,-97.1220869,OK
Stillwater,US,36.1322,-97.06034,OK
